,id,tweet_id,post_date,content,relevant,final_stance,final_sentiment,final_children
114,432,A431,2020-10-27,"VACINA: Temos que fazer necessariamente a vacinação. É uma questão de saúde pública. Não cabe ao presente dizer que não vai comprar vacina porque ela vem da China. O bolsonarismo é, talvez, o maior risco à saúde do brasileiro mesmo com Covid.\n\n#tocomrenato50 #Eleicoes2020",True,favorable,negative,false
115,1299,A1298,2020-12-09,"Sobre o plano nacional de Vacinação do Ministério da Saúde q novamente teve sua apresentação adiada.\n\n“É um esboço rudimentar, com tantas fragilidades e lacunas que dificilmente poderá ser seguido” ",True,unclear,negative,false
116,479,A478,2020-04-11,"Desde o inicio dessa pandemia, sempre acreditei que a Comunidade Científica, com uso de alta tecnologia, encontraria remédios e vacinas, e se não curar do #CoronaVirus vai ajudar muito.",True,favorable,positive,false
117,1936,A1935,2020-10-21,"O presidente precisa entender que, nesse momento, ideologia não vale nada. O que vale é a ciência e a necessidade de imunizar a população. À frente da prefeitura, vou trabalhar para trazer a vacina o mais rápido possível para o povo de Goiânia.\n#vacinacovid ",True,favorable,negative,false
118,220,A219,2020-06-21,"Notícia que enche o nosso domingo de esperança!! Em parceria com Oxfort o plano é produzir a vacina em escala global a partir do início de julho e ter 400 milhões de doses iniciais no final de setembro, inclusive com distribuição para o Brasil.🙏🏻",True,favorable,positive,false
119,520,A519,2020-09-08,"Avisem o sec. da educação de POA que não vivemos em uma monarquia. Pais, professores e toda comunidade escolar devem ser ouvidos sobre o retorno às aulas! Marchezan governa de joelhos para empresários e olhos fechados para os que mais precisam.É imprescindível vacinação em massa!",True,favorable,negative,true
120,401,A400,2020-07-20,"Confirmado!!! Vacina inglesa, de Oxforf, mostra-se eficaz e gera resposta imune! Viva a ciência, viva a inteligência humana, viva os cientistas, iluminados por Deus, criador de todas as coisas! Quem sabe, até dezembro, estaremos vacinados!",True,favorable,positive,false
121,386,A385,2020-07-27,"Precisamos falar sobre o possivel o retorno às aulas. De acordo com a pesquisa da Fiocruz o retorno dos alunos às aulas deverá colocar em risco 9,3 milhões de idosos e adultos (4,4% da população do país) com problemas de saúde e comorbidades, O link:\n ",False,,,
122,725,A724,2020-06-09,"Precisamos aumentar a imunização entre crianças e gestantes, já que estes grupos estão mais sujeitos a complicações com a infecção do vírus influenza.",True,unclear,negative,false
123,1215,A1214,2020-12-16,"16 de dezembro de 2020, Brasil sem plano de vacinação e a Câmara dos Deputados votando a MP 998 que retira subsídios para investimento em energia renovável e abertura para privatização de Angra 3. Não tá nada fácil a semana 👍",True,favorable,negative,false
124,2015,A2014,2020-12-18,Tomou a vacina da Pfizer vira jacaré na hora. ,True,favorable,unclear,false
125,1967,A1966,2020-12-08,@vinicius_lemos bom dia! Nas próximas semanas iniciaremos as tratativas para aquisição de 60 a 80 mil doses da coronavac. Iremos comprar essa primeira quantidade para vacinação do grupo de risco. Acreditamos que esse atendimento inicie em fevereiro.,True,favorable,positive,false
126,1955,A1954,2020-10-29,"Volta às aulas só ano que vem, com a vacina! ",True,favorable,negative,true
127,1554,A1553,2020-03-15,"🇧🇷Estaremos antecipando a vacinação contra a gripe, evitando-se assim possíveis confusões com sintomas advindos do #coronavirus. 👍 Dia 23 de março✅, iniciaremos com a vacinação de idosos e profissionais de saúde. Saiba mais:  ",True,unclear,positive,false
128,450,A449,2020-12-27,"Bolsonaro afirma que ""não dá bola"" pro atraso da vacina no Brasil. Ao que parece, também não dá bola pra morte de 190 mil brasileiros. Trata-se de um irresponsável completo, que se orgulha da própria negligência assassina. \n\n#vacinajá #covid19brasil #coronavirusbrazil #Pandemia",True,favorable,negative,false
129,1208,A1207,2020-11-18,"Boulos e @luizaerundina apoiam integralmente a saúde pública e a ciência. Seguirão orientações de infectologistas e epidemiologistas. E quando houver vacina segura, testada e aprovada, farão uma grande campanha de imunização na cidade. #ViraSP50 #Boulos50 ",True,favorable,positive,false
130,1023,A1022,2020-12-13,"Vacina contra covid-19: países ricos reservam doses e deixam países pobres sem, adverte aliança ",True,unclear,negative,false
131,768,A767,2020-10-20,"Sendo Prefeito de Porto Alegre, tenho certeza que nem POA, ou outra cidade, não comprarão as vacinas, mas devem vir através do Governo Federal. Sobre as máscaras, o projeto em Porto Alegre é meu, mas tem um sentido claro, reabrir a cidade, terminar com o abuso estatal contra POA.",True,favorable,negative,false
132,1775,A1774,2020-12-02,O MEC resolveu adotar uma tática mais ofensiva para matar a universidade brasileira. Covid nos professores e alunos antes que tenha vacina confirmada para todos! ,True,favorable,negative,false
133,1885,A1884,2020-12-02,Manifesto minha indignação com a irresponsabilidade do Governo Bolsonaro que não organizou um plano de vacinação para o povo brasileiro.\nPaíses da Europa já começam a imunizar a população nos próximos dias.O governo federal não enxerga a importância de agir contra esta doença ,True,favorable,negative,false
134,1325,A1324,2020-12-30,@jairbolsonaro já foi um “leão” contra a Anvisa em se tratando de medicamento SEM EFICÁCIA.\nHoje DESDENHA da Pfizer que é a vacina adotada em dezenas de países. ,True,favorable,negative,false
135,913,A912,2020-05-15,Atenção à reta final do calendário de vacinação: 👇\n\n,True,unclear,positive,false
136,1484,A1483,2020-08-03,"#CombateAoCoronavírus | A vacina que todos nós esperamos pode chegar muito em breve, se Deus quiser. 🙏🏻 ",True,favorable,positive,false
137,1283,A1282,2020-10-26,"JB trata pandemia com base no achismo. Na ""opinião"" dele, cloroquina funciona, e é melhor investir na cura do que na vacina. Sim, claro! Melhor pegar a doença e tratar do que não pegar. Daqui a pouco o brasileiro vai ter saudade da Dilma saudando a mandioca. #bolsonarocharlatão",True,favorable,negative,false
138,1823,A1822,2020-08-19,"Ou, na boa, eu vou rir disso aqui... Tem gente querendo deixar o Brasil em quarentena até sair uma vacina. ",True,unfavorable,unclear,false
139,1127,A1126,2020-10-17,"@gvsrccpp imagina negar a ciência. Efeitos colaterais para certas pessoas. Tem gente q não pode tomar certos remédios ou certas vacinas, ou comer certas coisas. Negar isto é negar a ciência.",True,favorable,negative,false
140,835,A834,2020-10-26,"#Repost @CarlaZambelli38 \n\nATENÇÃO! Entrevista MANTIDA para hoje, 26/10, às 20h, com o Prefeito do Rio de Janeiro, Marcelo Crivella.\nAssuntos: Pandemia de Coronavírus e vacinação. \nCompartilharemos o link aqui na página! ",True,unclear,unclear,false
141,1774,A1773,2020-10-28,A decisão de privatizar o SUS só poderia vir da mesma cabeça que pergunta se não é melhor investir na cura do que na vacina da Covid-19. Do imbecil que oferece cloroquina a emas. Do ignóbil que defende vermífugos para combater um vírus.\n\nSem o SUS não há solução. #DefendaoSUS,True,favorable,negative,false
142,1067,A1066,2020-10-20,"Foram contra o tratamento precoce com medicações antigas e seguras. Agora @jdoriajr, @acmneto e @BrunoReis querem obrigar uso de uma vacina sem efeitos conhecidos.\nSou contra a obrigatoriedade da máscara e da vacina.",True,unfavorable,negative,false
143,1508,A1507,2020-12-02,"O dinheiro vai custear contrato entre a Fundação Oswaldo Cruz (Fiocruz), vinculada ao Ministério da Saúde, e o laboratório AstraZeneca. A empresa desenvolve uma vacina contra Covid-19 em parceria com a Universidade de Oxford, no Reino Unido.",True,favorable,positive,false
144,931,A930,2020-12-02,"Do total, R$ 1,3 bilhão corresponderá à encomenda tecnológica. Bio-Manguinhos – a unidade da Fiocruz produtora de vacinas – receberá investimentos de R$ 522 milhões.\n(3/3)",True,favorable,positive,false
145,754,A753,2020-03-24,"À exceção da vacinação da gripe que deveria ter sido reexaminada, tá sendo excepcional! ",True,unclear,positive,false
146,487,A486,2020-10-26,"Com #Zé13 - Zé Ricardo e Marklize, Manaus vai ter Centro de Atenção à Saúde da Mulher e Vacinação Ampla Contra o HPV, além de uma Central de Exames para salvar as vidas de nossas mulheres. Vote 13. ",True,unclear,positive,false
147,642,A641,2020-12-18,"Luto para que os mais vulneráveis ao coronavírus sejam prioridade para vacinação, nas áreas de educação e saúde. Entenda:  #vacina #compartilhe #Covid_19",True,favorable,negative,true
148,370,A369,2020-12-07,Se a Anvisa permitir renovo o meu interesse em adquirir esta (Coronavac) e qualquer outra vacina que for disponibilizada.,True,favorable,positive,false
149,485,A484,2020-10-21,É mais um erro de Jair Bolsonaro politizar uma vacina que sequer está pronta. O presidente governa contra a saúde do nosso povo. Genocida!\n\n ,True,favorable,negative,false
150,72,A71,2020-12-17,Bolsonaro ameaça a imunidade do país inteiro ao não apoiar uma vacina contra a covid-19. Exigências sem cabimento e críticas infundadas com relação aos medicamentos fazem parte da estratégia absurda p/desinformar a população. O governo segue implementando sua política da morte!,True,favorable,negative,false
151,788,A787,2020-08-20,"Esse é o resultado do relaxamento das medidas de isolamento, feito sem fiscalização. Foram 161 óbitos em 24 horas no estado, um aumento de 20%! A Fiocruz alertou para uma 2ª onda do coronavírus, mas o governo do estado não quis ouvir e ainda quer reabrir escolas e cinemas. ",False,,,
152,1980,A1979,2020-10-15,"Dia do/a professor/a, não temos muito que comemorar, mas por lutar. Basta de cortes de salários e gratificações, de imposição para que façam campanha para candidatos que não acreditam, de retorno as aulas sem vacina. Dia dos/as professores/as é dia de luta.\n#Professor #Professora",True,favorable,negative,true
153,1807,A1806,2020-11-01,"Está no ar a Rádio 90 FM! Este é o quadro especial de Halloween, mostrando as propostas + bizarras de alguns candidatos à pref. de São Luís! Ônibus elétrico? Vacina para todos ano que vem? Creche noturna ou shopping de 8 andares em terminais? Isso tudo não passa de bizarrice! ",True,unclear,negative,false
154,1160,A1159,2020-10-22,"Sou contra a obrigatoriedade da vacina e o lockdown. \nO paulistano não é cobaia do Dória e deve ter sua liberdade respeitada pelo poder público. \nO paulistano também quer trabalhar, empreender e buscar uma vida melhor. Já está provado que o lockdown impossibilita tudo isso. ",True,unfavorable,negative,false
155,1889,A1888,2020-12-08,Deputada @Adriana_Accorsi solicita ao governador providências para vacinar população contra o novo coronavírus. #Alego #Pandemia,True,favorable,negative,false
156,1882,A1881,2020-12-02,vivemos a angústia de saber que nem planejamento de ação para a vacinação em massa foi feito pelo governo federal. Vamos continuar cobrando uma ação efetiva para que toda a população seja vacinada gratuitamente o mais rápido possível. Todas as vidas devem ser preservadas.,True,favorable,negative,false
157,877,A876,2020-10-24,"@armandopta Oi Armando! O plano de 100 dias do Eduardo prevê preparar as Clínicas da Família para a campanha de vacinação contra COVID-19. Saiba mais aqui:  Abraços, Equipe Eduardo Paes",True,favorable,positive,false
158,144,A143,2020-12-21,Aprovamos a MP que autoriza acesso a consórcio de vacinas contra Covid-19! #covid19 #coronavirus2020 #vacinaparatodosjá #vacinaçãojá 💉😷\n\n,True,favorable,positive,false
159,864,A863,2020-03-27,BREAKING: Boris Johnson tests positive for coronavirus,False,,,
160,1668,A1667,2020-12-04,"Pela volta dos abraços, que venha a vacina! ",True,favorable,positive,false
161,621,A620,2020-10-20,"@_Fabinhu_R_ Usar recursos do Fundo Municipal de Saúde para campanhas educativas, como será a da vacinação, pode, Fábio. Agora, usar para propaganda pessoal, exaltando reformas da sua administração municipal, não. ✌🏼",True,favorable,negative,false
162,1394,A1393,2020-12-10,Vendo que a sabotagem criminosa à vacina foi um tiro no pé... ,True,favorable,negative,false
163,461,A460,2020-12-17,"Tivemos uma reunião com o ministro da Saúde, Eduardo Pazuello, e conversamos sobre a vacina contra a Covid-19. Garantir a imunização dos fortalezenses é nossa prioridade e sabemos da importância de dar celeridade ao processo de aquisição e distribuição. ",True,favorable,positive,false
164,1446,A1445,2020-12-09,A aquisição da vacina contra a COVID-19 e o plano de imunização da população são os passos mais importantes para dar de volta a esperança e a confiança que os brasileiros precisam para retomar suas atividades normalmente.,True,favorable,positive,false
165,831,A830,2020-05-18,"Começa, hoje (18), o 2° momento da última etapa da vacinação contra a gripe.\n-professores de escolas \n-adultos de 55 a 59 anos\n-crianças de 6 meses a menores de 6 anos\n-pessoas com deficiência\n-gestantes e mulheres em pós-parto até 45 dias\nSaiba mais: ",True,unclear,positive,false
166,1432,A1431,2020-12-13,Construir uma campanha pelo Fora Bolsonaro e Mourão é uma questão de vida e morte! Essa é a responsabilidade das organizações da nossa classe!\n#Bolsonaro171\n\nJanio de Freitas: A conduta na balbúrdia da vacina basta para justificar impeachment de Bolsonaro ,True,favorable,negative,false
